https://i1.sndcdn.com/artworks-000134890657-dqetcc-large.jpg,2014-09-22T05:20:11Z, Kickback and chill. ,5591112,all,Chillout,51957607,playlist,,2019-12-05T23:27:05Z,all-rights-reserved,146542,False,chillax-mood,https://soundcloud.com/its-jezika-bruh/sets/chillax-mood,True,,,,9993,,public,Chill Beautiful Relax,Chillax Mood,https://api.soundcloud.com/playlists/51957607,81561939,,False,,2014-09-22T05:20:11Z,"[143729872, 156864414, 156850774, 161980476, 95684467, 150255497, 144990230, 166783535, 82063832, 153873856, 165726783, 168898878, 169726555, 192813785, 285588137, 169979875, 190614975, 160114474, 230316022, 99417762]",20,/its-jezika-bruh/sets/chillax-mood
https://i1.sndcdn.com/artworks-000260339726-a5lyg0-large.jpg,2017-11-23T15:07:30Z,,6596718,all,Indie,381689195,playlist,,2018-01-08T04:31:55Z,all-rights-reserved,31116,False,glitched-love,https://soundcloud.com/blanc_de_noir/sets/glitched-love,True,,,2017-11-24T00:00:00Z,2206,,public,DreamPop Alternative Chill,GLITCHED LOVE,https://api.soundcloud.com/playlists/381689195,249976774,,False,2017-11-23T15:07:30Z,2017-11-23T15:07:30Z,"[298700925, 353678588, 338390724, 274404811, 270195697, 200105377, 304859834, 301913543, 237618920, 56276873, 263165485, 334004603, 328761310, 349508149, 96362783, 104274857, 37220507, 187988835, 201609139, 151905186, 322237472, 66660475, 246670616, 242526079, 117869871, 119108232, 319592936, 197292769]",28,/blanc_de_noir/sets/glitched-love
https://i1.sndcdn.com/artworks-000275226155-rm8k9s-large.jpg,2017-12-22T09:34:02Z,,5738147,all,Morning,403847807,playlist,,2020-09-22T11:44:35Z,all-rights-reserved,48046,False,morning,https://soundcloud.com/yeonkkot/sets/morning,True,,,,2762,,public,jazzhop Chill Ambient lofi study,Morning,https://api.soundcloud.com/playlists/403847807,180340836,,False,2017-12-22T09:58:02Z,2017-12-22T09:58:02Z,"[832257652, 832257589, 299951612, 248449465, 807302521, 542041917, 362474375, 79677798, 366653432, 368945363, 299476237, 247632379, 343842738, 277009464, 355498922, 332355063, 211157423, 349834456, 298272277, 608454831, 330333898, 63075579, 371065565, 370991555, 300905391, 154141002, 803954134, 832257613, 334027176]",29,/yeonkkot/sets/morning
https://i1.sndcdn.com/artworks-Yw0oXfV7zs8AjmNp-MAkmfg-large.jpg,2017-05-01T06:26:51Z,let's be friends on here! > open.spotify.com/playlist/4YfuaDY…W6SNSgSqTcSt2Ghw,28863621,all,,319656316,playlist,,2020-11-08T20:45:05Z,all-rights-reserved,91948,False,best-of-mrrevillz,https://soundcloud.com/ilyanaazman/sets/best-of-mrrevillz,True,,,2017-04-28T00:00:00Z,5242,,public,"Chill Chillout workout ""Deep House"" Party MrRevillz",Best Of MrRevillz,https://api.soundcloud.com/playlists/319656316,214279944,,False,2017-05-01T06:26:51Z,2017-05-01T06:26:51Z,"[920301949, 875747917, 920222470, 924317776, 920251732, 924323683, 916488845, 916541744, 879502579, 924323665, 924320119, 920227672, 912258409, 800697646, 879588352, 871408492, 903271243, 887355931, 907746022, 906903244, 851514058, 907746013, 899541523, 871778755, 845983675, 924320080, 879042838, 925533295, 310455689, 351996389, 221308049, 617744415, 222335592, 220021334, 625572180, 586430472, 136515969, 350544130, 292528042, 672835793, 233271745, 634818096, 345014116, 194674830, 613079007, 219240973, 250830766, 157946069, 242071122, 182859485, 220940419, 356904608, 447921720, 325876880, 303520330, 577977645, 258583921, 329292478, 302734389, 288394390, 304744944, 213828110, 158384606, 322256287, 654816296, 321085206, 180526491, 151836932, 240510101, 259932466, 340422811, 120417156, 308158931, 242970980, 265004302, 225515495, 94470145, 147235179, 193641840, 192956375, 243086787, 418406040, 319849669, 361549280, 348894700, 357040427, 482437833, 252638815, 465024060, 465229422, 450607776, 329511908, 493285392, 489363333, 502948368, 509000139, 411189549, 290210997, 519271257, 519206883, 604903338, 578505426, 560864886, 556088364, 546188349, 516324954, 145367831, 323733248, 135322127, 353880398, 396944928, 296968053, 494976372, 215558123, 190445096, 192408098, 242672575, 204778816, 319887152, 403960782, 194510401, 214816945, 383884892, 341315415, 172595409, 210014181, 519749160, 226139958, 483679920, 84118776, 473381727, 214140973, 489177243, 266963313, 285262888, 272020529]",136,/ilyanaazman/sets/best-of-mrrevillz
https://i1.sndcdn.com/artworks-000602869141-0usbue-large.jpg,2019-08-16T16:51:41Z,Autumn night with jazz is Perfect.,3235026,all,Jazz & Blues,848376101,playlist,,2019-10-04T14:57:39Z,all-rights-reserved,29215,False,nightynight,https://soundcloud.com/tb3dvuqu1ugs/sets/nightynight,True,,,,1436,,public,Relax Chill sleep Jazz,jazzy night 2,https://api.soundcloud.com/playlists/848376101,245121594,,False,2019-10-04T14:57:39Z,2019-10-04T14:57:39Z,"[156090102, 99852683, 298700925, 127575654, 43019572, 355468940, 571684962, 293055471, 80057128, 129424211, 195213276, 57053330, 65932532, 72195258, 7916721]",15,/tb3dvuqu1ugs/sets/nightynight
https://i1.sndcdn.com/artworks-000216027092-3fkrza-large.jpg,2017-04-03T14:02:35Z,,4539498,all,ambient,312603758,playlist,,2020-04-24T07:03:04Z,all-rights-reserved,49650,False,s08,https://soundcloud.com/yeonkkot/sets/s08,True,,,,3220,,public,jazzhop chill Ambient cafe,Iced Coffee,https://api.soundcloud.com/playlists/312603758,180340836,,False,2017-04-03T14:06:14Z,2017-04-03T14:06:14Z,"[215900922, 241765015, 217473243, 257552840, 261117561, 315355384, 283575624, 309791621, 228888916, 190848114, 220410243, 193048221, 264668692, 216596066, 221020670, 230067081, 132622546, 24156621, 213191007, 192461780, 251877631, 261745012, 197676403, 234277907, 207030596, 310727852, 180854056, 637543080, 798229504]",29,/yeonkkot/sets/s08
https://i1.sndcdn.com/artworks-000553822500-69lbg1-large.jpg,2019-05-20T16:18:13Z,,5036800,all,,784258740,playlist,,2020-02-25T02:11:07Z,all-rights-reserved,18110,False,its-rainy-day,https://soundcloud.com/yourparadis/sets/its-rainy-day,True,,,,842,,public,Relax sleep chill study cafe rain,rainyday chill,https://api.soundcloud.com/playlists/784258740,283347384,,False,2019-06-17T23:33:21Z,2019-06-17T23:33:21Z,"[452260224, 567299091, 472376784, 636911220, 649058177, 467208126, 335914388, 492206091, 544924680, 601351437, 528134184, 610182345, 321573123, 311588945, 625770894, 266329789, 199996083, 588721701, 163766908, 345932707, 593051811, 634444479, 564781419, 632040930, 637874001]",25,/yourparadis/sets/its-rainy-day
https://i1.sndcdn.com/artworks-000220590459-3jgpib-large.jpg,2017-05-02T09:25:52Z,,5611621,all,lo-fi,319928647,playlist,,2020-06-07T05:20:01Z,all-rights-reserved,75032,False,s10,https://soundcloud.com/yeonkkot/sets/s10,True,,,,4927,,public,Ambient Chill lofi relax study,Breeze,https://api.soundcloud.com/playlists/319928647,180340836,,False,2017-05-02T09:25:52Z,2017-05-02T09:25:52Z,"[182977429, 176662099, 263290180, 108503263, 267570173, 261023188, 227905080, 109879322, 193711573, 220748422, 237929679, 251880581, 214478553, 55412683, 212739821, 149986128, 252456874, 110544066, 264228843, 172321677, 90895471, 149445559, 299607724, 637543080, 832257652]",25,/yeonkkot/sets/s10
https://i1.sndcdn.com/artworks-000584116853-gdpkxb-large.jpg,2019-07-23T16:53:05Z,,2757397,all,Jazz & Blues,831880961,playlist,,2019-09-02T17:57:58Z,all-rights-reserved,30814,False,jazzy-night,https://soundcloud.com/tb3dvuqu1ugs/sets/jazzy-night,True,,,,1722,,public,Relax study sleep jazz chill,jazzy night,https://api.soundcloud.com/playlists/831880961,245121594,,False,2019-08-18T12:56:37Z,2019-08-18T12:56:37Z,"[103766647, 339825651, 219335350, 14595652, 116486086, 300609282, 637590285, 212848496, 387872855, 585026520, 237493026, 161322380, 218279280, 209361242]",14,/tb3dvuqu1ugs/sets/jazzy-night
https://i1.sndcdn.com/artworks-000467273007-eajoo9-large.jpg,2018-10-16T17:10:11Z,"Listen On Spotify! 🔥 - https://open.spotify.com/playlist/53vOnYw9KeBzdoPVSo8WeJ?si=kFbbhWIZQwSKYL6JDQpkPw

Curated by @drew-maha - www.instagram.com/drew_meagher/
Submit Your Music - www.mugainc.com/music-submissions

Check out the other Audible Adderall volumes:
#1 - soundcloud.com/mugatunesofficial/sets/audible-adderall-1
#2 - soundcloud.com/mugatunesofficial/sets/audible-adderall-2
#3 - soundcloud.com/mugatunesofficial/sets/audible-adderall-3
#4 - soundcloud.com/mugatunesofficial/sets/audible-adderall-4
#5 - soundcloud.com/mugatunesofficial/sets/audible-adderall-5
#6 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-6
#7 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-7
#8 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-8
#9 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-9
#10 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-10
#11 - soundcloud.com/mugatunesofficial/sets/audible-adderall-vol-11-1
#12 - soundcloud.com/mugatunesofficial/sets/audible-adderall-12
#13 - soundcloud.com/mugatunesofficial/sets/audible-adderall-13
#14 - soundcloud.com/mugatunesofficial/sets/audible-adderall-14
#15 - soundcloud.com/mugatunesofficial/sets/audible-adderall-15
#16 - soundcloud.com/mugatunesofficial/sets/audible-adderall-16
#17 - soundcloud.com/mugatunesofficial/sets/audible-adderall-17

All music comes from - www.mugatunes.com 🚫💩🎧

To Listen on Spotify - fanlink.to/mugatunes-spotify
➤ ☕️ Audible Adderall: fanlink.to/audible-adderall-sp
➤ 🎉 Sorry Neighbors: fanlink.to/sorry-neighbors-sp
➤ 🎤 RAPture: fanlink.to/rapture-sp

To Listen on Soundcloud 
➤ Playlists & Reposts: fanlink.to/mugatunes-sc
➤ Label: fanlink.to/mugatunes-vip-sc

To Submit Your Music - muga.media/music-submissions/

Mugatunes (www.mugatunes.com) is a platform where Tastemakers share the best new music. It's human-music-curation from tastes you can trust. Want to become a Tastemaker and curate with us? Apply here, it takes less than 10 minutes - mugatunes.com/tastemaker_signup

🗣Connect with Us:
✗ www.instagram.com/mugatunes/",15488614,all,study,624309312,playlist,,2020-11-06T18:31:41Z,all-rights-reserved,13779,False,audible-adderall-15,https://soundcloud.com/mugatunesofficial/sets/audible-adderall-15,True,SPOTIFY ☕️,https://open.spotify.com/user/mugatunes/playlist/53vOnYw9KeBzdoPVSo8WeJ?si=nxD2ro3TTyO9nf77L2FCEw,,740,,public,"Chill Relax ""audible adderall"" noshittymusic sleep","Study, Chill, Relax, Gaming ~ Audible Adderall #15",https://api.soundcloud.com/playlists/624309312,193531220,,False,2018-10-16T17:10:11Z,2018-10-16T17:10:11Z,"[497893788, 509222700, 496141866, 922231234, 920225587, 893133556, 883401145, 924510682, 495558030, 501775581, 920224552, 887242246, 507903219, 333558772, 491898150, 323366326, 922848538, 490096386, 80764633, 460684869, 431126559, 472881681, 813609970, 382470947, 486873645, 458875404, 489543129, 891331744, 492008199, 478531236, 304090691, 486572214, 465741546, 351243997, 486122853, 350274430, 483308910, 483777897, 498365070, 457807581, 475951785, 476290899, 414604413, 220940419, 246741647, 420731896, 495615978, 511534038, 486752223, 502356411, 503133909, 445582071, 501921822, 260323764, 88752404, 303748225, 300553503, 405082749, 463608519, 513218913, 483381033]",61,/mugatunesofficial/sets/audible-adderall-15
